Tactic,Feature,Importance
TA0007,DIRECTORY:CREATED:c:\users\administrator,0.00045832063269961673
TA0007,API:RemoveDirectoryW,0.0004563047399414638
TA0007,STRING:callwindowproca,0.0004504455760799772
TA0007,STRING:eabort,0.0004453212595474832
TA0007,STRING:regdeletekeyexw,0.0004202261393136951
TA0007,STRING:</application>,0.0004148335036683266
TA0007,REG:READ:HKEY_CURRENT...r\NoRecentDocsHistory,0.00040517156069642767
TA0007,DROP:TYPE:xml_1.0_doc...crlf_line_terminators,0.000397775565176381
TA0007,STRING:pssssss,0.00039726423728258457
TA0007,STRING:gettempfilenamea,0.00039042325520384735
TA0007,STRING:dllgetversion,0.00038698197863440827
TA0007,STRING:setup.exe,0.0003852488403991971
TA0007,SYSTEM:DLL_LOADED:usp10.dll,0.00037662860445385015
TA0007,"DROP:TYPE:pe32_execut...80386,_for_ms_windows",0.00037384208453338224
TA0007,REG:OPENED:HKEY_CURRE...outIcon\0409\00020409,0.0003648948889651786
TA0007,DIRECTORY:CREATED:c:\users,0.0003564629566369545
TA0007,STRING:enumprocesses,0.00033948587403471244
TA0007,REG:READ:HKEY_CURRENT...ies\Explorer\NoDrives,0.0003176868380057323
TA0007,FILE:OPENED:c:\window...n-us\imageres.dll.mui,0.00031581011765168893
TA0007,STRING:removedirectorya,0.00030805135860012106
TA0007,"STRING:    processorarchitecture=""x86""",0.00028800287834033475
TA0007,STRING:`.itext,0.00024379286660515946
TA0007,STRING:install,0.0002418841211485952
TA0007,SYSTEM:GUID:{56fdf344...d0-958a-006097c9a090},0.00023851093272493143
TA0007,REG:READ:HKEY_CURRENT...licies\Explorer\NoRun,0.00021372838481578018
TA0007,STRING:programfilesdir,0.00020375160819623167
TA0007,REG:READ:HKEY_LOCAL_M...stitutes\MS Shell Dlg,0.00019388376705269274
TA0007,REG:READ:HKEY_CURRENT...oNetConnectDisconnect,0.00019053365739047943
TA0007,REG:READ:HKEY_CURRENT...cies\Explorer\NoClose,0.00018984738081310516
TA0007,API:RemoveDirectoryA,0.0001862035997021212
TA0007,REG:OPENED:HKEY_CURRE...ion\Policies\Comdlg32,0.00017777106480125645
TA0007,"DROP:TYPE:pe32+_execu...86-64,_for_ms_windows",0.00016167421893864016
TA0007,STRING:nullsoftinst,0.00015062690884193655
TA0007,SYSTEM:DLL_LOADED:c:\...\system32\version.dll,0.00013169789367617244
TA0007,REG:OPENED:HKEY_LOCAL...allback\MS Sans Serif,0.0001237809891200794
TA0007,FILE:FAILED:c:\users\...or\appdata\local\temp,0.00010565358093128487
TA0007,SYSTEM:DLL_LOADED:msimg32.dll,9.785766507449643e-05
TA0007,STRING:y_^][y,7.799786139655164e-05
TA0007,SYSTEM:DLL_LOADED:riched20.dll,7.296888538111677e-05
TA0007,STRING:</body>,7.186216060537772e-05
TA0007,SYSTEM:GUID:{ea1afb91...86-90e9-9e9f8a5eefaf},6.290833014323832e-05
TA0007,STRING:productcode,5.3936173459696076e-05
TA0007,STRING:<head>,4.865487475831077e-05
TA0007,STRING:        },4.378669206741772e-05
TA0007,DROP:TYPE:pe32_execut...lf-extracting_archive,3.896564268735977e-05
TA0007,REG:OPENED:HKEY_LOCAL...on\Installer\UserData,3.77172458719008e-05
TA0007,REG:OPENED:HKEY_LOCAL...oft\Windows\Installer,3.653710189538026e-05
TA0007,DIRECTORY:CREATED:c:\...rator\appdata\roaming,2.378183885391294e-05
TA0007,SYSTEM:DLL_LOADED:riched20,2.0907644362381986e-05
TA0007,DROP:EXTENSION:ttf,0.0
TA0007,DROP:EXTENSION:wav,0.0
TA0007,"DROP:TYPE:pc_bitmap,_...ormat,_164_x_314_x_24",0.0
TA0007,"DROP:TYPE:pe32_execut..._pdb),_for_ms_windows",0.0
TA0007,REG:OPENED:HKEY_CURRE...2E-BC0E-3B43DE6B671F},0.0
TA0007,REG:OPENED:HKEY_CURRE...f-945b-806e6f6e6963}\,0.0
TA0007,REG:OPENED:HKEY_LOCAL...392814-2180606575-500,0.0
TA0007,REG:READ:HKEY_CURRENT...5b-806e6f6e6963}\Data,0.0
TA0007,"STRING:        <suppo...b9a5-48fd50a15a9a}""/>",0.0
TA0007,STRING:9ldict,0.0
TA0007,STRING:;;b&f7b,0.0
TA0007,STRING:</form>,0.0
TA0007,STRING:?da/b6h,0.0
TA0007,STRING:@h??weldj;,0.0
TA0007,STRING:@h??weldj>,0.0
TA0007,STRING:@hnfhd,0.0
TA0007,STRING:b4fhd&b,0.0
TA0007,STRING:d/;rd'c7crd,0.0
TA0007,STRING:drdhd7h,0.0
TA0007,STRING:e(?(e8b,0.0
TA0007,STRING:exe(;2d,0.0
TA0007,STRING:return false;,0.0
TA0008,SYSTEM:DLL_LOADED:advapi32.dll,0.07289072238126976
TA0008,SIGNATURE:dead_host,0.02930128900794396
TA0008,STRING:pp9e u:ppvwp,0.024048612695842252
TA0008,API:UuidCreate,0.02008135784395207
TA0008,STRING:ssvwh ,0.01964377045358446
TA0008,SYSTEM:DLL_LOADED:dwmapi.dll,0.01920483707486794
TA0008,SYSTEM:DLL_LOADED:c:\...\system32\uxtheme.dll,0.01917100583803147
TA0008,STRING:lstrcpya,0.017387350227140778
TA0008,SYSTEM:DLL_LOADED:c:\...c71ed437a\gdiplus.dll,0.017270300219779197
TA0008,STRING:wwwpws,0.012194040489600346
TA0008,SYSTEM:DLL_LOADED:crypt32.dll,0.011943000908068248
TA0008,STRING:getmodulefilenamew,0.011468777883392373
TA0008,STRING:@.data,0.011200430165619347
TA0008,REG:READ:HKEY_LOCAL_M...orSystemHeapIsPrivate,0.010674750713147245
TA0008,SYSTEM:DLL_LOADED:c:\...ws\system32\imm32.dll,0.010457500964386293
TA0008,STRING:lstrlena,0.010324489846413237
TA0008,STRING:findfirstfileexw,0.009575418501654975
TA0008,SYSTEM:DLL_LOADED:shlwapi.dll,0.009462779860331007
TA0008,STRING:cryptdecrypt,0.00944530028403941
TA0008,REG:READ:HKEY_LOCAL_M...dows\LoadAppInit_DLLs,0.009288160645138339
TA0008,SIGNATURE:allocates_rwx,0.00925510045366383
TA0008,STRING:qqswj0j@,0.009143557323380305
TA0008,STRING:iphlpapi.dll,0.008913741222003321
TA0008,STRING:findfirstfileexa,0.00791845057735626
TA0008,REG:READ:HKEY_CURRENT...d\UseDoubleClickTimer,0.007732048286111261
TA0008,API:NtDelayExecution,0.00764351203106986
TA0008,STRING:shell32.dll,0.007577074625518871
TA0008,SIGNATURE:network_icmp,0.007208524190673426
TA0008,API:GetNativeSystemInfo,0.007148570468477189
TA0008,REG:READ:HKEY_LOCAL_M...llocatorUseSystemHeap,0.006626078961040741
TA0008,API:CreateProcessInternalW,0.006595732130864577
TA0008,SYSTEM:DLL_LOADED:gdiplus.dll,0.006523100894025855
TA0008,API:GetDiskFreeSpaceExW,0.006498997424163841
TA0008,STRING:.reloc,0.006374824801148797
TA0008,API:SHGetFolderPathW,0.006364220662339594
TA0008,API:GetSystemWindowsDirectoryW,0.00627781016531603
TA0008,API:NtSetInformationFile,0.006248677133864469
TA0008,SIGNATURE:antivm_disk_size,0.006015835987826632
TA0008,STRING:shlwapi.dll,0.005883037780553043
TA0008,STRING:localfree,0.005745999779936454
TA0008,STRING:.rdata$r,0.005623436408125392
TA0008,API:NtQueryDirectoryFile,0.005519827439604539
TA0008,STRING:f9:t!v,0.005496473599735341
TA0008,STRING:globalfree,0.005473525960575756
TA0008,API:RegCreateKeyExW,0.005289199871882348
TA0008,SYSTEM:DLL_LOADED:mpr.dll,0.005260571622543623
TA0008,API:NtProtectVirtualMemory,0.005143728569187938
TA0008,STRING:      </requestedprivileges>,0.0050095691657214
TA0008,API:GetSystemDirectoryW,0.004985285452604651
TA0008,STRING:msvcrt.dll,0.004951419020997628
TA0008,STRING:.data$r,0.0049070476290384996
TA0008,SYSTEM:DLL_LOADED:msls31.dll,0.004823737290117135
TA0008,API:NtWriteFile,0.004800269019529867
TA0008,API:FindResourceA,0.004755064351539705
TA0008,STRING:readfile,0.00471016305905796
TA0008,STRING:user32,0.0047016649024625885
TA0008,SYSTEM:DLL_LOADED:netutils.dll,0.004662427503258213
TA0008,FILE:OPENED:\\?\pipe\wkssvc,0.0046331417872723995
TA0008,STRING:setendoffile,0.004624715562482058
TA0008,SYSTEM:DLL_LOADED:c:\...\system32\xmllite.dll,0.0045504157473772785
TA0008,STRING:  </trustinfo>,0.00434623509555368
TA0008,STRING:mscoree.dll,0.00433212692242215
TA0008,REG:READ:HKEY_CURRENT...ion\Windows\DragDelay,0.004279102950805243
TA0008,STRING:      <requestedprivileges>,0.004277405554876022
TA0008,REG:OPENED:HKEY_LOCAL...ack\SurrogateFallback,0.004174958648929874
TA0008,SIGNATURE:packer_entropy,0.00417358906942948
TA0008,API:GetCursorPos,0.004095501009365887
TA0008,STRING:productversion,0.004094185764441415
TA0008,STRING:originalfilename,0.0039769108790160355
TA0008,API:Process32FirstW,0.003968419297720721
TA0008,FILE:READ:\\?\pipe\wkssvc,0.0039495957037848205
TA0008,SYSTEM:DLL_LOADED:uxtheme.dll,0.0038609280528556144
TA0008,STRING:pppppws,0.0037631811816452227
TA0008,STRING:getcurrentprocessid,0.0037448378124462266
TA0008,STRING:cmd.exe,0.0037402633058898106
TA0008,STRING:@.reloc,0.003663590242496508
TA0008,API:GetSystemMetrics,0.003604524877736353
TA0008,"STRING:  <trustinfo x...icrosoft-com:asm.v3"">",0.003583112924853873
TA0008,FILE:OPENED:c:\windows\system32,0.0034017263788959284
TA0008,FILE:OPENED:c:\,0.003396777969459694
TA0008,STRING:vs_version_info,0.0032519623676639246
TA0008,FILE:OPENED:c:\window...rting\sortdefault.nls,0.003143690702816798
TA0008,STRING:unhandledexceptionfilter,0.003130624022316087
TA0008,API:DeviceIoControl,0.0031072131126291015
TA0008,API:LoadResource,0.0030055400796291857
TA0008,API:WriteConsoleW,0.0029895758802523506
TA0008,API:RegSetValueExA,0.0029473871171051312
TA0008,FILE:WRITTEN:\\?\pipe\wkssvc,0.0029161458276592595
TA0008,STRING:openmutexw,0.0028881261929314265
TA0008,SYSTEM:DLL_LOADED:imm32.dll,0.002848164275429684
TA0008,STRING:operator,0.0028016673900291295
TA0008,STRING:regclosekey,0.002760902861301582
TA0008,SIGNATURE:exe_appdata,0.002723568233985092
TA0008,API:NtQueryInformationFile,0.002657402911206737
TA0008,REG:OPENED:HKEY_CURRE...ion\Policies\Explorer,0.0026371248901179865
TA0008,API:NtAllocateVirtualMemory,0.00263698748228878
TA0008,STRING:bad allocation,0.002632422432279574
TA0008,SYSTEM:DLL_LOADED:urlmon.dll,0.002610461619675783
TA0008,SIGNATURE:antivm_queries_computername,0.0026101326252932168
TA0008,SIGNATURE:injection_process_search,0.0026059524049151426
TA0008,API:NtQueryKey,0.0025725086592568894
TA0008,API:RegQueryInfoKeyW,0.002513906081926459
TA0008,API:CreateActCtxW,0.002482669681016668
TA0008,STRING:setfilepointerex,0.002454009254581988
TA0008,STRING:__based(,0.002423396587144828
TA0008,STRING:fileversion,0.0024119615207336804
TA0008,DIRECTORY:ENUMERATED:c:\users\administrator,0.0024065800122372214
TA0008,API:RegCreateKeyExA,0.0023676807403871583
TA0008,API:CreateToolhelp32Snapshot,0.0022942218851905215
TA0008,API:FindWindowW,0.0022789409066877753
TA0008,STRING:showwindow,0.002242774122434815
TA0008,REG:READ:HKEY_CURRENT...rocessor\DefaultColor,0.0022077625833437403
TA0008,STRING:desktop.ini,0.0021883015974551836
TA0008,REG:READ:HKEY_LOCAL_M...rsion\ProgramFilesDir,0.0021813152574929
TA0008,API:GetFileVersionInfoW,0.002154386827627907
TA0008,REG:READ:HKEY_CURRENT...ssor\DelayedExpansion,0.0021432109520733078
TA0008,STRING:kernel32.dll,0.0021238888937764903
TA0008,API:Process32NextW,0.0021182753550471286
TA0008,SIGNATURE:persistence_autorun,0.0021175108601942313
TA0008,STRING:getconsolecp,0.002111832900044931
TA0008,STRING:getexitcodeprocess,0.0021000860216687594
TA0008,SIGNATURE:antisandbox_foregroundwindows,0.002056760745168448
TA0008,STRING:getsysteminfo,0.002041484641137134
TA0008,STRING:.?avexception@std@@,0.0020185328975045316
TA0008,API:CoCreateInstance,0.0020147447880523636
TA0008,STRING:</html>,0.001997985774450956
TA0008,SIGNATURE:console_output,0.001950777877819497
TA0008,STRING:         (((((                  h,0.0019410087882123766
TA0008,API:DrawTextExW,0.00192260435003429
TA0008,STRING:9c`u99c\t4,0.0019038677665401177
TA0008,STRING:padpadp,0.0018883066553647783
TA0008,REG:OPENED:HKEY_CURRE...f-9840-806e6f6e6963}\,0.001860737144453039
TA0008,STRING:dispose,0.0018414010775718572
TA0008,STRING:`.rdata,0.001795089464538452
TA0008,DROP:EXTENSION:exe,0.001783151280196015
TA0008,SYSTEM:DLL_LOADED:c:\...ws\system32\ole32.dll,0.0017829170754159137
TA0008,API:GetTempPathW,0.001774815494327629
TA0008,API:GetComputerNameW,0.001769751890715262
TA0008,REG:OPENED:HKEY_LOCAL...7008628-870289929-500,0.0017334230365742493
TA0008,STRING:uqpxy]y[,0.0016944590789032166
TA0008,REG:READ:HKEY_CURRENT...40-806e6f6e6963}\Data,0.0016711203677980465
TA0008,STRING:ntdll.dll,0.001648035044862806
TA0008,STRING:getstartupinfow,0.0016454606129926283
TA0008,STRING:comctl32.dll,0.0016148196118521364
TA0008,STRING:writeconsolew,0.0016003865907261098
TA0008,STRING:flushfilebuffers,0.0015998009695995042
TA0008,REG:READ:HKEY_CURRENT...and Processor\AutoRun,0.0015761353113931532
TA0008,API:CoUninitialize,0.001520845904248051
TA0008,DIRECTORY:ENUMERATED:...ents and settings\*.*,0.0015200286723284966
TA0008,STRING:getconsolemode,0.0015083215542245022
TA0008,REG:READ:HKEY_CURRENT...ssor\EnableExtensions,0.0015001319404423718
TA0008,STRING:delete,0.00149439496947151
TA0008,DROP:TYPE:empty,0.0014937791024452305
TA0008,REG:OPENED:HKEY_LOCAL...E0B9FA8E}\PropertyBag,0.0014865197986994995
TA0008,FILE:EXISTS:c:\progra...s\start menu\programs,0.0014793835034232405
TA0008,DIRECTORY:CREATED:c:\...administrator\appdata,0.001473977720232268
TA0008,REG:READ:HKEY_LOCAL_M...-aeae25577436}\Enable,0.0014645377918000263
TA0008,REG:READ:HKEY_CURRENT...essor\DisableUNCCheck,0.0014559215203592084
TA0008,API:SendNotifyMessageW,0.0014396569793534225
TA0008,STRING:invalidaterect,0.0014303146346218195
TA0008,API:RegSetValueExW,0.0014213168690799024
TA0008,SYSTEM:DLL_LOADED:version.dll,0.0014096826031359331
TA0008,STRING:translation,0.0014067478390264894
TA0008,REG:OPENED:HKEY_CURRE...rrentVersion\Explorer,0.0014036229943717202
TA0008,REG:READ:HKEY_CURRENT... Layout\Toggle\Hotkey,0.0014006218355345915
TA0008,STRING:cryptencrypt,0.0013954148777336013
TA0008,STRING:getfullpathnamea,0.0013870554459937926
TA0008,API:NtOpenProcess,0.0013815370473321223
TA0008,REG:READ:HKEY_CURRENT...or\PathCompletionChar,0.001377292333832698
TA0008,STRING:setstdhandle,0.0013758157487839965
TA0008,REG:READ:HKEY_LOCAL_M...Reporting\WMR\Disable,0.0013626521356471793
TA0008,STRING:virtualquery,0.0013562749038333757
TA0008,REG:OPENED:HKEY_LOCAL...FC-874A-C0F2E0B9FA8E},0.001319096858178391
TA0008,STRING:- abort() has been called,0.0013174275351169786
TA0008,REG:READ:HKEY_LOCAL_M...l\Nls\Locale\00000409,0.0013107140174963327
TA0008,STRING:_initterm,0.001304412846165921
TA0008,STRING:beginpaint,0.0012697923113165848
TA0008,REG:READ:HKEY_CURRENT...cessor\CompletionChar,0.0012646131726015402
TA0008,STRING:endpaint,0.001260765229341631
TA0008,REG:READ:HKEY_LOCAL_M...ons\MachineThrottling,0.001252886603206126
TA0008,REG:READ:HKEY_CURRENT...oggle\Language Hotkey,0.0012479257964306918
TA0008,STRING:remove,0.001238996325226155
TA0008,STRING:cryptstringtobinarya,0.001202643379555733
TA0008,STRING:wow64disablewow64fsredirection,0.0011797541903218211
TA0008,STRING:oleaut32.dll,0.0011741350675565615
TA0008,API:FindResourceExW,0.0011699308584381077
TA0008,REG:OPENED:HKEY_LOCAL...trolSet\Services\LDAP,0.0011632946560249833
TA0008,STRING:corexitprocess,0.0011401748453388778
TA0008,STRING:a_a^a]a\_^],0.0011167560065421557
TA0008,STRING:concat,0.0011162449370382427
TA0008,FILE:FAILED:\device\n...de-9d20-806e6f6e6963},0.0011089141790368527
TA0008,API:NtSetContextThread,0.0010960552511117918
TA0008,REG:OPENED:HKEY_CURRE...ion\Explorer\Advanced,0.001083043609139073
TA0008,SYSTEM:GUID:{000214f9...00-c000-000000000046},0.0010792588984374952
TA0008,REG:READ:HKEY_LOCAL_M...Nls\Language Groups\1,0.0010710775935357855
TA0008,STRING:stringfileinfo,0.0010679894588234038
TA0008,REG:OPENED:HKEY_CURRE...ell Extensions\Cached,0.0010643277846374031
TA0008,STRING:interlockedexchange,0.0010428864563117519
TA0008,STRING:isvalidcodepage,0.000989619434924359
TA0008,STRING:ienumerator,0.0009883938724174804
TA0008,REG:READ:HKEY_LOCAL_M...F\EnableAnchorContext,0.000975303739263676
TA0008,STRING:entercriticalsection,0.000973584902798024
TA0008,API:RegEnumKeyExW,0.0009669941869152643
TA0008,STRING:internalname,0.0009631236268758079
TA0008,STRING:iswindow,0.0009620993821520079
TA0008,STRING:gettemppatha,0.0009493926194267284
TA0008,API:LdrGetProcedureAddress,0.0009437637016838651
TA0008,"DROP:TYPE:ascii_text,...crlf_line_terminators",0.0009312455039412619
TA0008,API:SetWindowsHookExW,0.0009124401762860828
TA0008,FILE:OPENED:c:\progra...cessories\wordpad.exe,0.0008923847927152547
TA0008,STRING:setfiletime,0.0008875010461915965
TA0008,STRING:         h((((                  h,0.0008850774026183801
TA0008,STRING:getlogicaldrives,0.0008845709519930604
TA0008,API:RegEnumValueW,0.0008822451991743254
TA0008,SYSTEM:GUID:{f5078f32...d3-89b9-0000f81fe221},0.0008796364925799908
TA0008,STRING:lca<e3,0.0008795316550341808
TA0008,REG:OPENED:HKEY_LOCAL_MACHINE\System\Setup,0.0008783827294576718
TA0008,API:ioctlsocket,0.0008747932230624755
TA0008,API:WriteProcessMemory,0.0008605567247301565
TA0008,STRING:get_name,0.0008490285342411882
TA0008,API:CreateDirectoryW,0.0008486045320371826
TA0008,API:GetFileAttributesExW,0.0008269248568857855
TA0008,DROP:EXTENSION:log,0.0008193016795274945
TA0008,STRING:varfileinfo,0.0008051146863105485
TA0008,API:OpenSCManagerW,0.0007855920286135446
TA0008,API:GetSystemDirectoryA,0.0007824874459113869
TA0008,STRING:memset,0.0007776560486725484
TA0008,REG:READ:HKEY_CURRENT...67-806e6f6e6963}\Data,0.0007771515016182394
TA0008,STRING:lstrcmpia,0.0007757189434152978
TA0008,STRING:                                 h,0.0007666582057355096
TA0008,REG:READ:HKEY_LOCAL_M...lowFileCLSIDJunctions,0.0007664991073318819
TA0008,STRING:.pdata,0.0007617601190974386
TA0008,SIGNATURE:injection_runpe,0.0007613518661310227
TA0008,SIGNATURE:nolookup_communication,0.0007523876994700042
TA0008,STRING:shellexecutea,0.0007460483336211199
TA0008,STRING:gettempfilenamew,0.0007433553948655215
TA0008,STRING:getwindowrect,0.0007296394207878592
TA0008,API:OpenServiceW,0.0007246013974059881
TA0008,API:GetComputerNameA,0.0007203998902959837
TA0008,STRING:heapalloc,0.0007191955285666692
TA0008,STRING:setdlgitemtexta,0.0007183333712248757
TA0008,STRING:leavecriticalsection,0.0007139994866487396
TA0008,API:GetFileVersionInfoSizeW,0.0007109584150291572
TA0008,STRING:sizeofresource,0.0007099355675720999
TA0008,FILE:OPENED:c:\program files (x86),0.000687870484835361
TA0008,STRING:        <reque...uestedexecutionlevel>,0.0006862679548265613
TA0008,STRING:findfirstfilea,0.0006832401379122322
TA0008,STRING:removedirectoryw,0.0006831945822034031
TA0008,REG:READ:HKEY_LOCAL_M...essions\GlobalSession,0.000682587508876913
TA0008,API:GetFileInformationByHandle,0.0006734392259102973
TA0008,"STRING:<?xml version=...8"" standalone=""yes""?>",0.0006689075716328705
TA0008,SIGNATURE:has_authenticode,0.0006673000640070348
TA0008,STRING:sendmessagea,0.0006655829827616267
TA0008,STRING:loadresource,0.0006508574416028018
TA0008,STRING:watauavawh,0.0006494061615684565
TA0008,SYSTEM:DLL_LOADED:rasman.dll,0.0006425101704359007
TA0008,REG:READ:HKEY_CURRENT...lowFileCLSIDJunctions,0.0006316238989158677
TA0008,DIRECTORY:ENUMERATED:c:\windows\system32\*.*,0.0006269126427277883
TA0008,STRING:!this program ...t be run in dos mode.,0.0006255078275414995
TA0008,SIGNATURE:origin_langid,0.000623419280111845
TA0008,FILE:EXISTS:c:\,0.0006171758839089956
TA0008,DIRECTORY:ENUMERATED:c:\perflogs\admin\*.*,0.0006031427404701454
TA0008,STRING:a_a^a]a\_,0.0005963137018683757
TA0008,STRING:wtsapi32.dll,0.0005849594930478296
TA0008,REG:READ:HKEY_CURRENT...\Toggle\Layout Hotkey,0.0005829971129816478
TA0008,STRING:locale,0.0005803652711864094
TA0008,STRING:install,0.0005776934845686464
TA0008,STRING:createwindowexa,0.0005691455316386279
TA0008,API:SHGetSpecialFolderLocation,0.0005607000282413688
TA0008,STRING:oleinitialize,0.0005572718137476856
TA0008,STRING:malloc,0.000554597460564838
TA0008,REG:OPENED:HKEY_LOCAL...289307-1491016761-500,0.000546685644458264
TA0008,SIGNATURE:injection_write_memory,0.0005456895674728376
TA0008,STRING:lookup,0.0005382024384019709
TA0008,REG:READ:HKEY_CURRENT...e6f6e6963}\Generation,0.0005320832541159627
TA0008,STRING:control,0.000529780603045879
TA0008,STRING:wuser32.dll,0.0005282544110855245
TA0008,STRING:enddialog,0.0005171290265988714
TA0008,STRING:uvwatauavawh,0.0005160060575399645
TA0008,"DROP:TYPE:pe32+_execu...86-64,_for_ms_windows",0.0005136364670369899
TA0008,STRING:toarray,0.0005111775943392285
TA0008,STRING:getenvironmentvariablea,0.0004889274844537203
TA0008,STRING:enablewindow,0.0004799006903087811
TA0008,STRING:cotaskmemfree,0.00047872041386342945
TA0008,STRING:initializearray,0.00047631430325312333
TA0008,REG:READ:HKEY_LOCAL_M...entVersion\DevicePath,0.00046872465641561593
TA0008,STRING:deletefilea,0.00046787227968920955
TA0008,REG:OPENED:HKEY_LOCAL...3d-a2e2-aeae25577436},0.0004672196974232739
TA0008,STRING:iswindowvisible,0.0004582046941285612
TA0008,STRING:getshortpathnamea,0.00045659559897026365
TA0008,STRING:setservicestatus,0.0004487736933171077
TA0008,SYSTEM:DLL_LOADED:sspicli.dll,0.0004419745745540036
TA0008,API:RegDeleteKeyW,0.00043834656809127096
TA0008,STRING:contains,0.00043394849595210515
TA0008,DROP:EXTENSION:xml,0.0004216609729737158
TA0008,SYSTEM:DLL_LOADED:comctl32.dll,0.00042118839205747716
TA0008,API:RtlAddVectoredExceptionHandler,0.00041081260314298465
TA0008,API:NtGetContextThread,0.00040851805389019176
TA0008,STRING:lstrcata,0.00040757585655486943
TA0008,STRING:getfiles,0.00040311785732679266
TA0008,STRING:readprocessmemory,0.0003939903418031441
TA0008,STRING:loader error,0.00039330422082658247
TA0008,FILE:RECREATED:\??\nsi,0.0003895382765061555
TA0008,STRING:setup.exe,0.00038406549159042505
TA0008,SIGNATURE:allocates_execute_remote_process,0.00038080613722021005
TA0008,DROP:EXTENSION:ini,0.000374938332137145
TA0008,STRING:getcomputernamew,0.0003702982628440959
TA0008,SIGNATURE:network_http,0.0003680534482919724
TA0008,REG:READ:HKEY_LOCAL_M...-500\ProfileImagePath,0.0003639445854568702
TA0008,DROP:EXTENSION:bmp,0.0003596738185886886
TA0008,SYSTEM:DLL_LOADED:cfgmgr32.dll,0.0003589160359179179
TA0008,STRING:wwwwwwww,0.0003538867160134566
TA0008,STRING:dllgetversion,0.00035344743335542544
TA0008,DIRECTORY:ENUMERATED:c:\perflogs\*.*,0.0003530055891476331
TA0008,REG:READ:HKEY_CURRENT...r\NoRecentDocsHistory,0.00034678854455284195
TA0008,STRING:getfileattributesa,0.0003453718292471736
TA0008,API:RemoveDirectoryW,0.0003435367218634626
TA0008,STRING:setbkcolor,0.00033607519425234817
TA0008,STRING:lockresource,0.0003357941667118061
TA0008,STRING:special,0.00033208374459917116
TA0008,STRING:the procedure ...namic link library %s,0.00033185928580187343
TA0008,STRING:_cicos,0.00032634342749341707
TA0008,STRING:setwindowpos,0.00031670079588151147
TA0008,STRING:regdeletevaluea,0.0003147629952002318
TA0008,STRING:</dependency>,0.00031193043221888176
TA0008,STRING:memmove,0.00030374797086522555
TA0008,STRING:.cctor,0.0003011541695806758
TA0008,STRING:createdirectoryw,0.000298635604098891
TA0008,STRING:<dependency>,0.0002973813754850429
TA0008,STRING:the ordinal %u...namic link library %s,0.00029589941060539584
TA0008,STRING:dispatchmessagea,0.00029016264775658384
TA0008,STRING:accept,0.0002867609446343885
TA0008,STRING:pppppp,0.0002834256678516491
TA0008,SYSTEM:DLL_LOADED:c:\...ws\syswow64\msctf.dll,0.0002828880499356225
TA0008,REG:OPENED:HKEY_CURRE...orland\Delphi\Locales,0.0002812422135654254
TA0008,FILE:EXISTS:c:\users,0.00027460827078297343
TA0008,STRING:virtualallocex,0.00027275167835735423
TA0008,STRING:createencryptor,0.00027020455545489683
TA0008,STRING:regsetvalueexa,0.00025495687044374706
TA0008,STRING:settimer,0.00025394144384207056
TA0008,SYSTEM:DLL_LOADED:c:\...system32\wshtcpip.dll,0.0002539041685271599
TA0008,SYSTEM:GUID:{2933bf81...d2-b20e-00c04f983e60},0.0002511459129106179
TA0008,STRING:.aspack,0.00024991422496135906
TA0008,STRING:dosdatetimetofiletime,0.000243364840284496
TA0008,API:LoadStringA,0.00024081599506999962
TA0008,STRING:context,0.00023621555485780585
TA0008,STRING:get_length,0.000228090943210568
TA0008,STRING:</application>,0.0002247015157635947
TA0008,STRING:imagelist_destroy,0.0002224024451333993
TA0008,STRING:`.rsrc,0.00022237350220160302
TA0008,"DROP:TYPE:little-endi...,_cr_line_terminators",0.00021342989792055665
TA0008,REG:OPENED:HKEY_LOCAL...soft\CTF\KnownClasses,0.00021045618554860077
TA0008,REG:READ:HKEY_CURRENT...oNetConnectDisconnect,0.00020927509447762904
TA0008,STRING:runtime error     at 00000000,0.00020007684013498996
TA0008,REG:READ:HKEY_LOCAL_M...rol\CMF\Config\SYSTEM,0.0002000686626800762
TA0008,STRING:isdbcsleadbyte,0.00019095596584108788
TA0008,DROP:EXTENSION:png,0.00018744919706297492
TA0008,STRING:computehash,0.00018725389600198823
TA0008,STRING:wwwwww,0.00018622256020028245
TA0008,DROP:TYPE:xml_1.0_doc...crlf_line_terminators,0.00018553859548743954
TA0008,STRING:regdeletekeyexw,0.000176653349678318
TA0008,STRING:trackpopupmenu,0.0001727428371851376
TA0008,REG:OPENED:HKEY_LOCAL...allback\MS Sans Serif,0.00016883117887038648
TA0008,SIGNATURE:injection_ntsetcontextthread,0.00016794727975447764
TA0008,DROP:EXTENSION:dat,0.0001649210300758398
TA0008,SYSTEM:DLL_LOADED:advapi32,0.0001603888118001545
TA0008,STRING:pssssss,0.00015551294645618245
TA0008,STRING:removedirectorya,0.00015479726174370476
TA0008,FILE:FAILED:c:\users\...or\appdata\local\temp,0.00015441340098235328
TA0008,STRING:shgetmalloc,0.0001423489327727009
TA0008,REG:OPENED:HKEY_LOCAL...ce-bfc1-08002be10318},0.00014115584132224745
TA0008,STRING:gettempfilenamea,0.0001409213339465633
TA0008,FILE:OPENED:c:\window...n-us\imageres.dll.mui,0.00013998997970641672
TA0008,REG:READ:HKEY_CURRENT...ies\Explorer\NoDrives,0.0001384181622297779
